Date,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_mean,ethereum_open,ethereum_close,ethereum_high,ethereum_low,ethereum_mean,solana_open,solana_close,solana_high,solana_low,solana_mean
2021-09-01 00:00:00+00:00,47099.7734375,43790.89453125,52853.765625,39787.609375,45883.0107421875,3430.762451171875,3001.678955078125,4022.46923828125,2676.407470703125,3282.8295288085938,107.4444808959961,141.0690460205078,214.95718383789062,106.27082061767578,142.43538284301758
2021-10-01 00:00:00+00:00,43816.7421875,61318.95703125,66930.390625,43320.0234375,53846.5283203125,3001.12939453125,4288.07421875,4455.7353515625,2978.654296875,3680.8983154296875,141.38291931152344,202.4210205078125,218.7318878173828,137.8115692138672,175.08684921264648
2021-11-01 00:00:00+00:00,61320.44921875,57005.42578125,68789.625,53569.765625,60171.31640625,4288.21728515625,4631.47900390625,4891.70458984375,3933.506591796875,4436.226867675781,202.62921142578125,208.67098999023438,260.0621032714844,182.37245178222656,213.43368911743164
2021-12-01 00:00:00+00:00,56907.96484375,46306.4453125,59041.68359375,42874.6171875,51282.677734375,4623.6796875,3682.6328125,4780.732421875,3525.494140625,4153.134765625,208.39315795898438,170.299072265625,243.11166381835938,148.5718231201172,192.59392929077148
2022-01-01 00:00:00+00:00,46311.74609375,38483.125,47881.40625,33184.05859375,41465.083984375,3683.047119140625,2688.27880859375,3876.78515625,2172.30126953125,3105.1030883789062,170.3108367919922,99.73883819580078,179.43235778808594,81.2260513305664,132.67702102661133
2022-02-01 00:00:00+00:00,38481.765625,43193.234375,45661.171875,34459.21875,40448.84765625,2687.89892578125,2919.201171875,3271.316162109375,2308.914794921875,2796.832763671875,99.72594451904297,99.52034759521484,121.55403137207031,76.85957336425781,99.41497421264648
2022-03-01 00:00:00+00:00,43194.50390625,45538.67578125,48086.8359375,37260.203125,43520.0546875,2919.77587890625,3281.642822265625,3470.186279296875,2455.59375,3031.7996826171875,99.54046630859375,122.66146087646484,128.93011474609375,78.00438690185547,107.28410720825195
2022-04-01 00:00:00+00:00,45554.1640625,37714.875,47313.4765625,37697.94140625,42070.1142578125,3282.576171875,2730.186767578125,3573.960205078125,2727.40625,3078.5323486328125,122.7361068725586,85.09593200683594,143.02001953125,82.90953826904297,108.44039916992188
2022-05-01 00:00:00+00:00,37713.265625,31792.310546875,39902.94921875,26350.490234375,33939.75390625,2729.994140625,1942.3280029296875,2956.686767578125,1721.2647705078125,2337.5684204101562,85.09468841552734,45.76784133911133,95.03282165527344,38.05009078979492,65.98636054992676
2022-06-01 00:00:00+00:00,31792.5546875,19784.7265625,31957.28515625,17708.623046875,25310.79736328125,1942.0506591796875,1067.298828125,1965.1666259765625,896.1090087890625,1467.6562805175781,45.76512908935547,33.588417053222656,45.946659088134766,26.060319900512695,37.8401312828064
2022-07-01 00:00:00+00:00,19820.470703125,23336.896484375,24572.580078125,18966.951171875,21674.224609375,1068.3167724609375,1681.517333984375,1774.576416015625,1019.2203369140625,1385.90771484375,33.645652770996094,42.400203704833984,47.09938049316406,31.934066772460938,38.76982593536377
2022-08-01 00:00:00+00:00,23336.71875,20049.763671875,25135.58984375,19600.78515625,22030.71435546875,1681.445556640625,1553.6849365234375,2022.79150390625,1427.7283935546875,1671.41259765625,42.401554107666016,31.47295570373535,48.18428421020508,30.11916160583496,38.04448890686035
2022-09-01 00:00:00+00:00,20050.498046875,19431.7890625,22673.8203125,18290.314453125,20111.60546875,1553.75634765625,1327.9786376953125,1784.497802734375,1229.4267578125,1473.9148864746094,31.475082397460938,33.21244430541992,38.870384216308594,30.195068359375,33.43824481964111
2022-10-01 00:00:00+00:00,19431.10546875,20495.7734375,20988.39453125,18319.822265625,19808.77392578125,1328.1937255859375,1572.7144775390625,1652.3822021484375,1209.2781982421875,1440.6421508789062,33.21569061279297,32.61103820800781,34.45728302001953,26.986404418945312,31.817604064941406
2022-11-01 00:00:00+00:00,20494.8984375,17168.56640625,21446.88671875,15599.046875,18677.349609375,1572.6453857421875,1295.6885986328125,1661.334716796875,1081.13818359375,1402.7017211914062,32.607608795166016,14.115445137023926,38.54962158203125,11.010651588439941,24.070831775665283
2022-12-01 00:00:00+00:00,17168.001953125,16547.49609375,18318.53125,16398.13671875,17108.04150390625,1295.76953125,1196.771240234375,1346.1744384765625,1160.377197265625,1249.7731018066406,14.133452415466309,9.961038589477539,14.887666702270508,8.141267776489258,11.780856370925903
2023-01-01 00:00:00+00:00,16547.9140625,23139.283203125,23919.890625,16521.234375,20032.08056640625,1196.713623046875,1586.535400390625,1674.1793212890625,1192.8853759765625,1412.5784301757812,9.96103572845459,23.952547073364258,26.65280532836914,9.7210111618042,17.571849822998047
2023-02-01 00:00:00+00:00,23137.8359375,23147.353515625,25134.1171875,21460.087890625,23219.8486328125,1586.4881591796875,1605.8951416015625,1732.8011474609375,1470.02392578125,1598.8020935058594,23.948514938354492,21.9163875579834,26.925580978393555,19.84334373474121,23.158456802368164
2023-03-01 00:00:00+00:00,23150.9296875,28478.484375,29159.90234375,19628.25390625,25104.392578125,1606.0404052734375,1822.0220947265625,1853.8880615234375,1378.525390625,1665.1189880371094,21.91213607788086,21.170495986938477,23.831193923950195,16.117345809936523,20.757792949676514
2023-04-01 00:00:00+00:00,28473.33203125,29268.806640625,31005.607421875,27070.849609375,28954.64892578125,1821.704345703125,1876.92431640625,2137.445068359375,1765.5189208984375,1900.3981628417969,21.17135238647461,22.832014083862305,25.938335418701172,19.947696685791016,22.472349643707275
2023-05-01 00:00:00+00:00,29227.103515625,27219.658203125,29820.126953125,25878.4296875,28036.32958984375,1868.89111328125,1874.1304931640625,2017.5594482421875,1742.40380859375,1875.7462158203125,22.82850456237793,20.82450294494629,23.222301483154297,18.892263412475586,21.441893100738525
2023-06-01 00:00:00+00:00,27218.412109375,30477.251953125,31389.5390625,24797.16796875,28470.5927734375,1873.9146728515625,1933.18896484375,1945.2742919921875,1624.1383056640625,1844.1290588378906,20.824892044067383,18.897321701049805,22.284591674804688,13.379448890686035,18.846563577651978
2023-07-01 00:00:00+00:00,30471.84765625,29230.111328125,31814.515625,28934.294921875,30112.6923828125,1933.3238525390625,1856.162353515625,2026.2049560546875,1832.025390625,1911.9291381835938,18.89606475830078,23.720956802368164,30.057695388793945,17.945798873901367,22.655128955841064
2023-08-01 00:00:00+00:00,29230.873046875,25931.47265625,30176.796875,25409.111328125,27687.0634765625,1856.190185546875,1645.63916015625,1877.511474609375,1551.7132568359375,1732.7635192871094,23.724891662597656,19.735092163085938,25.241121292114258,19.549762725830078,22.062716960906982
2023-09-01 00:00:00+00:00,25934.021484375,26967.916015625,27488.763671875,24930.296875,26330.24951171875,1645.581298828125,1671.161865234375,1692.5311279296875,1533.4267578125,1635.6752624511719,19.734756469726562,21.3951473236084,21.729970932006836,17.461477279663086,20.08033800125122
2023-10-01 00:00:00+00:00,26967.396484375,34667.78125,35150.43359375,26558.3203125,30835.98291015625,1671.1614990234375,1816.458984375,1865.09521484375,1523.237548828125,1718.9883117675781,21.392059326171875,38.51951599121094,38.54643249511719,21.068971633911133,29.881744861602783
2023-11-01 00:00:00+00:00,34657.2734375,37712.74609375,38415.33984375,34133.44140625,36229.7001953125,1815.8720703125,2052.55615234375,2134.69140625,1779.635498046875,1945.6887817382812,38.513057708740234,59.24162292480469,67.99214935302734,37.96105194091797,50.92697048187256
2023-12-01 00:00:00+00:00,37718.0078125,42265.1875,44705.515625,37629.359375,40579.517578125,2052.0966796875,2281.47119140625,2445.017578125,2046.5570068359375,2206.285614013672,59.23817825317383,101.50582122802734,125.19389343261719,58.7782096862793,86.17902565002441
2024-01-01 00:00:00+00:00,42280.234375,42582.60546875,48969.37109375,38521.89453125,43088.5263671875,2282.870361328125,2282.54443359375,2710.421875,2113.92529296875,2347.4404907226562,101.51280975341797,97.0287094116211,116.88249206542969,79.06669616699219,98.62267684936523
2024-02-01 00:00:00+00:00,42569.76171875,61198.3828125,63913.1328125,41879.19140625,52390.1171875,2282.17529296875,3341.919677734375,3518.96923828125,2243.57177734375,2846.6589965820312,97.02484130859375,125.71151733398438,134.4656982421875,93.2807388305664,112.62069892883301
2024-03-01 00:00:00+00:00,61168.0625,71333.6484375,73750.0703125,59323.91015625,66393.9228515625,3341.9658203125,3647.8564453125,4092.2841796875,3059.65478515625,3535.4403076171875,125.63670349121094,202.87413024902344,209.69606018066406,109.53875732421875,161.9364128112793
2024-04-01 00:00:00+00:00,71333.484375,60636.85546875,72715.359375,59120.06640625,65951.44140625,3647.819580078125,3012.286865234375,3727.616455078125,2862.3935546875,3312.5291137695312,202.8744354248047,126.96270751953125,204.1797637939453,119.83334350585938,163.46256256103516
2024-05-01 00:00:00+00:00,60609.49609375,67491.4140625,71946.4609375,56555.29296875,64150.666015625,3011.015625,3760.026611328125,3973.556396484375,2815.92333984375,3390.1304931640625,126.9625473022461,165.63771057128906,188.49383544921875,119.38481140136719,150.11972618103027
2024-06-01 00:00:00+00:00,67489.609375,62678.29296875,71907.8515625,58601.69921875,65169.36328125,3759.88427734375,3432.88916015625,3887.48583984375,3244.241455078125,3581.1251831054688,165.63772583007812,146.49249267578125,175.47531127929688,123.6693344116211,152.81871604919434
2024-07-01 00:00:00+00:00,62673.60546875,64619.25,69987.5390625,53717.375,62749.4423828125,3432.607421875,3231.295654296875,3560.075439453125,2826.014404296875,3262.4982299804688,146.4812774658203,171.82615661621094,193.73228454589844,122.44230651855469,158.6205062866211
2024-08-01 00:00:00+00:00,64625.83984375,58969.8984375,65593.2421875,49121.23828125,59577.5546875,3231.248779296875,2513.393798828125,3241.77734375,2122.546142578125,2777.2415161132812,171.82566833496094,135.37425231933594,172.68980407714844,110.60955810546875,147.62482070922852
2024-09-01 00:00:00+00:00,58969.80078125,63329.5,66480.6953125,52598.69921875,60344.673828125,2513.42431640625,2603.062744140625,2728.067626953125,2150.86328125,2498.8544921875,135.37425231933594,152.61846923828125,161.62306213378906,121.05538177490234,142.66779136657715
2024-10-01 00:00:00+00:00,63335.60546875,70215.1875,73577.2109375,58895.20703125,66505.802734375,2603.26416015625,2515.79931640625,2765.549560546875,2311.02783203125,2548.9102172851562,152.61846923828125,168.42999267578125,183.03944396972656,133.55316162109375,159.4102668762207
2024-11-01 00:00:00+00:00,70216.8984375,96449.0546875,99655.5,66803.6484375,83281.275390625,2515.870361328125,3705.705322265625,3739.934814453125,2359.578125,3080.2721557617188,168.4302215576172,237.74374389648438,263.83154296875,155.16552734375,206.2927589416504
2024-12-01 00:00:00+00:00,96461.3359375,93429.203125,108268.4453125,91317.1328125,97369.029296875,3706.619873046875,3332.53173828125,4106.95556640625,3098.20361328125,3561.0776977539062,237.74383544921875,189.2644805908203,246.4186553955078,175.90516662597656,212.33303451538086
2025-01-01 00:00:00+00:00,93425.1015625,102405.0234375,109114.8828125,89260.1015625,98551.27734375,3332.406494140625,3298.26513671875,3743.941650390625,2920.5927734375,3323.801513671875,189.2669219970703,231.63790893554688,294.3349609375,170.6289825439453,221.46719360351562
2025-02-01 00:00:00+00:00,102402.796875,84373.0078125,102755.7265625,78248.9140625,91945.111328125,3298.822265625,2237.9052734375,3329.6552734375,2076.169921875,2735.63818359375,231.64060974121094,148.03001403808594,233.86383056640625,125.74221801757812,184.8191680908203
2025-03-01 00:00:00+00:00,84373.8671875,82548.9140625,95043.4375,76624.25,84647.6171875,2237.942138671875,1823.47998046875,2548.811767578125,1760.9417724609375,2092.793914794922,148.03021240234375,124.69412994384766,178.6346435546875,113.189208984375,141.13704872131348
